Vigencia_Inicio,Vigencia_Fin,Aeropuerto,Nom_Aeropuerto,Gpo_Consumo,Tipo,Tarifa,No.,Descripcion,Precio_Pemex,Descnto_Pemex,Almacenamiento_Origen,Almacenamiento_Base,Almacenamiento_Hidrante,Alm_Horario_Extraordinario,Expedio_Autotanque,Expendio _ispensador,Exp_Horario_extraordinario,Tarifa_Succion,COM_ALM_EXP_AUTOTANQUE,COM_ALM_EXP_HIDRANTE,COM_ALM_EXP_AUTOTANQUE,COM_ALM_EXP_HIDRANTE,ALM_EXP_AUTOTANQUE,ALM_EXP_HIDRANTE,ALM_EXP_AUTOTANQUE,ALM_EXP_HIDRANTE
16122021,20122021,MEX,MEXICO,GPO 06-B,6-B,Contractual,101,TURBOSINA, $13.52260 ,-$0.58898 , $-   , $0.14398 , $0.01000 , $-   , $0.12199 , $0.08517 , $-   , $0.12199 , $13.19959 , $13.17277 , $-   , $-   , $0.26597 , $0.23915 , $-   , $-   
16122021,20122021,MEX,MEXICO,GPO 06-C,6-C,Contractual,101,TURBOSINA, $13.52260 ,-$0.58898 , $-   , $0.14398 , $0.01000 , $-   , $0.15422 , $0.10767 , $-   , $0.15422 , $13.23182 , $13.19527 , $-   , $-   , $0.29820 , $0.26165 , $-   , $-   
16122021,20122021,MEX,MEXICO,GPO 06-D,6-D,Contractual,101,TURBOSINA, $13.52260 ,-$0.58898 , $-   , $0.14398 , $0.01000 , $-   , $0.17263 , $0.12053 , $-   , $0.17263 , $13.25023 , $13.20813 , $-   , $-   , $0.31661 , $0.27451 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 10-A,10-A,Adicional,101,TURBOSINA, $13.17988 , $-   , $-   , $0.14264 , $0.01000 , $-   , $0.24220 , $0.20746 , $-   , $0.24220 , $13.56472 , $13.53998 , $-   , $-   , $0.38484 , $0.36010 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 10-B,10-B,Adicional,101,TURBOSINA, $13.17988 , $-   , $-   , $0.14264 , $0.01000 , $-   , $0.25673 , $0.21991 , $-   , $0.25673 , $13.57925 , $13.55243 , $-   , $-   , $0.39937 , $0.37255 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 10-C,10-C,Adicional,101,TURBOSINA, $13.17988 , $-   , $-   , $0.14264 , $0.01000 , $-   , $0.32454 , $0.27800 , $-   , $0.32454 , $13.64706 , $13.61052 , $-   , $-   , $0.46718 , $0.43064 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 10-D,10-D,Adicional,101,TURBOSINA, $13.17988 , $-   , $-   , $0.14264 , $0.01000 , $-   , $0.36330 , $0.31119 , $-   , $0.36330 , $13.68582 , $13.64371 , $-   , $-   , $0.50594 , $0.46383 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 01-A,1-A,Contractual,101,TURBOSINA, $13.17988 ,-$0.06010 , $-   , $0.14264 , $0.01000 , $-   , $0.24220 , $0.20746 , $-   , $0.24220 , $13.50462 , $13.47988 , $-   , $-   , $0.38484 , $0.36010 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 01-B,1-B,Contractual,101,TURBOSINA, $13.17988 ,-$0.06010 , $-   , $0.14264 , $0.01000 , $-   , $0.25673 , $0.21991 , $-   , $0.25673 , $13.51915 , $13.49233 , $-   , $-   , $0.39937 , $0.37255 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 01-C,1-C,Contractual,101,TURBOSINA, $13.17988 ,-$0.06010 , $-   , $0.14264 , $0.01000 , $-   , $0.32454 , $0.27800 , $-   , $0.32454 , $13.58696 , $13.55042 , $-   , $-   , $0.46718 , $0.43064 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 01-D,1-D,Contractual,101,TURBOSINA, $13.17988 ,-$0.06010 , $-   , $0.14264 , $0.01000 , $-   , $0.36330 , $0.31119 , $-   , $0.36330 , $13.62572 , $13.58361 , $-   , $-   , $0.50594 , $0.46383 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 10-A,10-A,Contractual,101,TURBOSINA, $13.17988 , $-   , $-   , $0.14264 , $0.01000 , $-   , $0.24220 , $0.20746 , $-   , $0.24220 , $13.56472 , $13.53998 , $-   , $-   , $0.38484 , $0.36010 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 10-B,10-B,Contractual,101,TURBOSINA, $13.17988 , $-   , $-   , $0.14264 , $0.01000 , $-   , $0.25673 , $0.21991 , $-   , $0.25673 , $13.57925 , $13.55243 , $-   , $-   , $0.39937 , $0.37255 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 10-C,10-C,Contractual,101,TURBOSINA, $13.17988 , $-   , $-   , $0.14264 , $0.01000 , $-   , $0.32454 , $0.27800 , $-   , $0.32454 , $13.64706 , $13.61052 , $-   , $-   , $0.46718 , $0.43064 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 10-D,10-D,Contractual,101,TURBOSINA, $13.17988 , $-   , $-   , $0.14264 , $0.01000 , $-   , $0.36330 , $0.31119 , $-   , $0.36330 , $13.68582 , $13.64371 , $-   , $-   , $0.50594 , $0.46383 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 02-A,2-A,Contractual,101,TURBOSINA, $13.17988 ,-$0.30050 , $-   , $0.14264 , $0.01000 , $-   , $0.24220 , $0.20746 , $-   , $0.24220 , $13.26422 , $13.23948 , $-   , $-   , $0.38484 , $0.36010 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 02-B,2-B,Contractual,101,TURBOSINA, $13.17988 ,-$0.30050 , $-   , $0.14264 , $0.01000 , $-   , $0.25673 , $0.21991 , $-   , $0.25673 , $13.27875 , $13.25193 , $-   , $-   , $0.39937 , $0.37255 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 02-C,2-C,Contractual,101,TURBOSINA, $13.17988 ,-$0.30050 , $-   , $0.14264 , $0.01000 , $-   , $0.32454 , $0.27800 , $-   , $0.32454 , $13.34656 , $13.31002 , $-   , $-   , $0.46718 , $0.43064 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 02-D,2-D,Contractual,101,TURBOSINA, $13.17988 ,-$0.30050 , $-   , $0.14264 , $0.01000 , $-   , $0.36330 , $0.31119 , $-   , $0.36330 , $13.38532 , $13.34321 , $-   , $-   , $0.50594 , $0.46383 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 03-A,3-A,Contractual,101,TURBOSINA, $13.17988 ,-$0.36060 , $-   , $0.14264 , $0.01000 , $-   , $0.24220 , $0.20746 , $-   , $0.24220 , $13.20412 , $13.17938 , $-   , $-   , $0.38484 , $0.36010 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 03-B,3-B,Contractual,101,TURBOSINA, $13.17988 ,-$0.36060 , $-   , $0.14264 , $0.01000 , $-   , $0.25673 , $0.21991 , $-   , $0.25673 , $13.21865 , $13.19183 , $-   , $-   , $0.39937 , $0.37255 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 03-C,3-C,Contractual,101,TURBOSINA, $13.17988 ,-$0.36060 , $-   , $0.14264 , $0.01000 , $-   , $0.32454 , $0.27800 , $-   , $0.32454 , $13.28646 , $13.24992 , $-   , $-   , $0.46718 , $0.43064 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 03-D,3-D,Contractual,101,TURBOSINA, $13.17988 ,-$0.36060 , $-   , $0.14264 , $0.01000 , $-   , $0.36330 , $0.31119 , $-   , $0.36330 , $13.32522 , $13.28311 , $-   , $-   , $0.50594 , $0.46383 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 04-A,4-A,Contractual,101,TURBOSINA, $13.17988 ,-$0.51085 , $-   , $0.14264 , $0.01000 , $-   , $0.24220 , $0.20746 , $-   , $0.24220 , $13.05387 , $13.02913 , $-   , $-   , $0.38484 , $0.36010 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 04-B,4-B,Contractual,101,TURBOSINA, $13.17988 ,-$0.51085 , $-   , $0.14264 , $0.01000 , $-   , $0.25673 , $0.21991 , $-   , $0.25673 , $13.06840 , $13.04158 , $-   , $-   , $0.39937 , $0.37255 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 04-C,4-C,Contractual,101,TURBOSINA, $13.17988 ,-$0.51085 , $-   , $0.14264 , $0.01000 , $-   , $0.32454 , $0.27800 , $-   , $0.32454 , $13.13621 , $13.09967 , $-   , $-   , $0.46718 , $0.43064 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 04-D,4-D,Contractual,101,TURBOSINA, $13.17988 ,-$0.51085 , $-   , $0.14264 , $0.01000 , $-   , $0.36330 , $0.31119 , $-   , $0.36330 , $13.17497 , $13.13286 , $-   , $-   , $0.50594 , $0.46383 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 05-A,5-A,Contractual,101,TURBOSINA, $13.17988 ,-$0.57095 , $-   , $0.14264 , $0.01000 , $-   , $0.24220 , $0.20746 , $-   , $0.24220 , $12.99377 , $12.96903 , $-   , $-   , $0.38484 , $0.36010 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 05-B,5-B,Contractual,101,TURBOSINA, $13.17988 ,-$0.57095 , $-   , $0.14264 , $0.01000 , $-   , $0.25673 , $0.21991 , $-   , $0.25673 , $13.00830 , $12.98148 , $-   , $-   , $0.39937 , $0.37255 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 05-C,5-C,Contractual,101,TURBOSINA, $13.17988 ,-$0.57095 , $-   , $0.14264 , $0.01000 , $-   , $0.32454 , $0.27800 , $-   , $0.32454 , $13.07611 , $13.03957 , $-   , $-   , $0.46718 , $0.43064 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 05-D,5-D,Contractual,101,TURBOSINA, $13.17988 ,-$0.57095 , $-   , $0.14264 , $0.01000 , $-   , $0.36330 , $0.31119 , $-   , $0.36330 , $13.11487 , $13.07276 , $-   , $-   , $0.50594 , $0.46383 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 06-A,6-A,Contractual,101,TURBOSINA, $13.17988 ,-$0.58898 , $-   , $0.14264 , $0.01000 , $-   , $0.24220 , $0.20746 , $-   , $0.24220 , $12.97574 , $12.95100 , $-   , $-   , $0.38484 , $0.36010 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 06-B,6-B,Contractual,101,TURBOSINA, $13.17988 ,-$0.58898 , $-   , $0.14264 , $0.01000 , $-   , $0.25673 , $0.21991 , $-   , $0.25673 , $12.99027 , $12.96345 , $-   , $-   , $0.39937 , $0.37255 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 06-C,6-C,Contractual,101,TURBOSINA, $13.17988 ,-$0.58898 , $-   , $0.14264 , $0.01000 , $-   , $0.32454 , $0.27800 , $-   , $0.32454 , $13.05808 , $13.02154 , $-   , $-   , $0.46718 , $0.43064 , $-   , $-   
16122021,20122021,MID,MERIDA,GPO 06-D,6-D,Contractual,101,TURBOSINA, $13.17988 ,-$0.58898 , $-   , $0.14264 , $0.01000 , $-   , $0.36330 , $0.31119 , $-   , $0.36330 , $13.09684 , $13.05473 , $-   , $-   , $0.50594 , $0.46383 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 10-A,10-A,Adicional,101,TURBOSINA, $13.91487 , $-   , $-   , $0.14459 , $0.01000 , $-   , $0.27405 , $0.23931 , $-   , $0.27405 , $14.33351 , $14.30877 , $-   , $-   , $0.41864 , $0.39390 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 10-B,10-B,Adicional,101,TURBOSINA, $13.91487 , $-   , $-   , $0.14459 , $0.01000 , $-   , $0.29049 , $0.25367 , $-   , $0.29049 , $14.34995 , $14.32313 , $-   , $-   , $0.43508 , $0.40826 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 10-C,10-C,Adicional,101,TURBOSINA, $13.91487 , $-   , $-   , $0.14459 , $0.01000 , $-   , $0.36722 , $0.32068 , $-   , $0.36722 , $14.42668 , $14.39014 , $-   , $-   , $0.51181 , $0.47527 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 10-D,10-D,Adicional,101,TURBOSINA, $13.91487 , $-   , $-   , $0.14459 , $0.01000 , $-   , $0.41107 , $0.35897 , $-   , $0.41107 , $14.47053 , $14.42843 , $-   , $-   , $0.55566 , $0.51356 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 01-A,1-A,Contractual,101,TURBOSINA, $13.91487 ,-$0.06010 , $-   , $0.14459 , $0.01000 , $-   , $0.27405 , $0.23931 , $-   , $0.27405 , $14.27341 , $14.24867 , $-   , $-   , $0.41864 , $0.39390 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 01-B,1-B,Contractual,101,TURBOSINA, $13.91487 ,-$0.06010 , $-   , $0.14459 , $0.01000 , $-   , $0.29049 , $0.25367 , $-   , $0.29049 , $14.28985 , $14.26303 , $-   , $-   , $0.43508 , $0.40826 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 01-C,1-C,Contractual,101,TURBOSINA, $13.91487 ,-$0.06010 , $-   , $0.14459 , $0.01000 , $-   , $0.36722 , $0.32068 , $-   , $0.36722 , $14.36658 , $14.33004 , $-   , $-   , $0.51181 , $0.47527 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 01-D,1-D,Contractual,101,TURBOSINA, $13.91487 ,-$0.06010 , $-   , $0.14459 , $0.01000 , $-   , $0.41107 , $0.35897 , $-   , $0.41107 , $14.41043 , $14.36833 , $-   , $-   , $0.55566 , $0.51356 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 10-A,10-A,Contractual,101,TURBOSINA, $13.91487 , $-   , $-   , $0.14459 , $0.01000 , $-   , $0.27405 , $0.23931 , $-   , $0.27405 , $14.33351 , $14.30877 , $-   , $-   , $0.41864 , $0.39390 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 10-B,10-B,Contractual,101,TURBOSINA, $13.91487 , $-   , $-   , $0.14459 , $0.01000 , $-   , $0.29049 , $0.25367 , $-   , $0.29049 , $14.34995 , $14.32313 , $-   , $-   , $0.43508 , $0.40826 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 10-C,10-C,Contractual,101,TURBOSINA, $13.91487 , $-   , $-   , $0.14459 , $0.01000 , $-   , $0.36722 , $0.32068 , $-   , $0.36722 , $14.42668 , $14.39014 , $-   , $-   , $0.51181 , $0.47527 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 10-D,10-D,Contractual,101,TURBOSINA, $13.91487 , $-   , $-   , $0.14459 , $0.01000 , $-   , $0.41107 , $0.35897 , $-   , $0.41107 , $14.47053 , $14.42843 , $-   , $-   , $0.55566 , $0.51356 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 02-A,2-A,Contractual,101,TURBOSINA, $13.91487 ,-$0.30050 , $-   , $0.14459 , $0.01000 , $-   , $0.27405 , $0.23931 , $-   , $0.27405 , $14.03301 , $14.00827 , $-   , $-   , $0.41864 , $0.39390 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 02-B,2-B,Contractual,101,TURBOSINA, $13.91487 ,-$0.30050 , $-   , $0.14459 , $0.01000 , $-   , $0.29049 , $0.25367 , $-   , $0.29049 , $14.04945 , $14.02263 , $-   , $-   , $0.43508 , $0.40826 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 02-C,2-C,Contractual,101,TURBOSINA, $13.91487 ,-$0.30050 , $-   , $0.14459 , $0.01000 , $-   , $0.36722 , $0.32068 , $-   , $0.36722 , $14.12618 , $14.08964 , $-   , $-   , $0.51181 , $0.47527 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 02-D,2-D,Contractual,101,TURBOSINA, $13.91487 ,-$0.30050 , $-   , $0.14459 , $0.01000 , $-   , $0.41107 , $0.35897 , $-   , $0.41107 , $14.17003 , $14.12793 , $-   , $-   , $0.55566 , $0.51356 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 03-A,3-A,Contractual,101,TURBOSINA, $13.91487 ,-$0.36060 , $-   , $0.14459 , $0.01000 , $-   , $0.27405 , $0.23931 , $-   , $0.27405 , $13.97291 , $13.94817 , $-   , $-   , $0.41864 , $0.39390 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 03-B,3-B,Contractual,101,TURBOSINA, $13.91487 ,-$0.36060 , $-   , $0.14459 , $0.01000 , $-   , $0.29049 , $0.25367 , $-   , $0.29049 , $13.98935 , $13.96253 , $-   , $-   , $0.43508 , $0.40826 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 03-C,3-C,Contractual,101,TURBOSINA, $13.91487 ,-$0.36060 , $-   , $0.14459 , $0.01000 , $-   , $0.36722 , $0.32068 , $-   , $0.36722 , $14.06608 , $14.02954 , $-   , $-   , $0.51181 , $0.47527 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 03-D,3-D,Contractual,101,TURBOSINA, $13.91487 ,-$0.36060 , $-   , $0.14459 , $0.01000 , $-   , $0.41107 , $0.35897 , $-   , $0.41107 , $14.10993 , $14.06783 , $-   , $-   , $0.55566 , $0.51356 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 04-A,4-A,Contractual,101,TURBOSINA, $13.91487 ,-$0.51085 , $-   , $0.14459 , $0.01000 , $-   , $0.27405 , $0.23931 , $-   , $0.27405 , $13.82266 , $13.79792 , $-   , $-   , $0.41864 , $0.39390 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 04-B,4-B,Contractual,101,TURBOSINA, $13.91487 ,-$0.51085 , $-   , $0.14459 , $0.01000 , $-   , $0.29049 , $0.25367 , $-   , $0.29049 , $13.83910 , $13.81228 , $-   , $-   , $0.43508 , $0.40826 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 04-C,4-C,Contractual,101,TURBOSINA, $13.91487 ,-$0.51085 , $-   , $0.14459 , $0.01000 , $-   , $0.36722 , $0.32068 , $-   , $0.36722 , $13.91583 , $13.87929 , $-   , $-   , $0.51181 , $0.47527 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 04-D,4-D,Contractual,101,TURBOSINA, $13.91487 ,-$0.51085 , $-   , $0.14459 , $0.01000 , $-   , $0.41107 , $0.35897 , $-   , $0.41107 , $13.95968 , $13.91758 , $-   , $-   , $0.55566 , $0.51356 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 05-A,5-A,Contractual,101,TURBOSINA, $13.91487 ,-$0.57095 , $-   , $0.14459 , $0.01000 , $-   , $0.27405 , $0.23931 , $-   , $0.27405 , $13.76256 , $13.73782 , $-   , $-   , $0.41864 , $0.39390 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 05-B,5-B,Contractual,101,TURBOSINA, $13.91487 ,-$0.57095 , $-   , $0.14459 , $0.01000 , $-   , $0.29049 , $0.25367 , $-   , $0.29049 , $13.77900 , $13.75218 , $-   , $-   , $0.43508 , $0.40826 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 05-C,5-C,Contractual,101,TURBOSINA, $13.91487 ,-$0.57095 , $-   , $0.14459 , $0.01000 , $-   , $0.36722 , $0.32068 , $-   , $0.36722 , $13.85573 , $13.81919 , $-   , $-   , $0.51181 , $0.47527 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 05-D,5-D,Contractual,101,TURBOSINA, $13.91487 ,-$0.57095 , $-   , $0.14459 , $0.01000 , $-   , $0.41107 , $0.35897 , $-   , $0.41107 , $13.89958 , $13.85748 , $-   , $-   , $0.55566 , $0.51356 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 06-A,6-A,Contractual,101,TURBOSINA, $13.91487 ,-$0.58898 , $-   , $0.14459 , $0.01000 , $-   , $0.27405 , $0.23931 , $-   , $0.27405 , $13.74453 , $13.71979 , $-   , $-   , $0.41864 , $0.39390 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 06-B,6-B,Contractual,101,TURBOSINA, $13.91487 ,-$0.58898 , $-   , $0.14459 , $0.01000 , $-   , $0.29049 , $0.25367 , $-   , $0.29049 , $13.76097 , $13.73415 , $-   , $-   , $0.43508 , $0.40826 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 06-C,6-C,Contractual,101,TURBOSINA, $13.91487 ,-$0.58898 , $-   , $0.14459 , $0.01000 , $-   , $0.36722 , $0.32068 , $-   , $0.36722 , $13.83770 , $13.80116 , $-   , $-   , $0.51181 , $0.47527 , $-   , $-   
16122021,20122021,MLM,MORELIA,GPO 06-D,6-D,Contractual,101,TURBOSINA, $13.91487 ,-$0.58898 , $-   , $0.14459 , $0.01000 , $-   , $0.41107 , $0.35897 , $-   , $0.41107 , $13.88155 , $13.83945 , $-   , $-   , $0.55566 , $0.51356 , $-   , $-   
16122021,20122021,MTT,MINATITLAN,GPO 10-A,10-A,Adicional,101,TURBOSINA, $13.58838 , $-   , $-   , $0.14561 , $-   , $0.32280 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.04673 , $-   , $14.58024 , $-   , $0.45835 , $-   , $0.99186 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 10-B,10-B,Adicional,101,TURBOSINA, $13.58838 , $-   , $-   , $0.14561 , $-   , $0.32280 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.06550 , $-   , $14.59901 , $-   , $0.47712 , $-   , $1.01063 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 10-C,10-C,Adicional,101,TURBOSINA, $13.58838 , $-   , $-   , $0.14561 , $-   , $0.32280 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.15307 , $-   , $14.68658 , $-   , $0.56469 , $-   , $1.09820 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 10-D,10-D,Adicional,101,TURBOSINA, $13.58838 , $-   , $-   , $0.14561 , $-   , $0.32280 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.20311 , $-   , $14.73662 , $-   , $0.61473 , $-   , $1.14824 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 01-A,1-A,Contractual,101,TURBOSINA, $13.58838 ,-$0.06010 , $-   , $0.14561 , $-   , $0.32280 , $0.31274 , $-   , $0.21071 , $0.31274 , $13.98663 , $-   , $14.52014 , $-   , $0.45835 , $-   , $0.99186 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 01-B,1-B,Contractual,101,TURBOSINA, $13.58838 ,-$0.06010 , $-   , $0.14561 , $-   , $0.32280 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.00540 , $-   , $14.53891 , $-   , $0.47712 , $-   , $1.01063 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 01-C,1-C,Contractual,101,TURBOSINA, $13.58838 ,-$0.06010 , $-   , $0.14561 , $-   , $0.32280 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.09297 , $-   , $14.62648 , $-   , $0.56469 , $-   , $1.09820 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 01-D,1-D,Contractual,101,TURBOSINA, $13.58838 ,-$0.06010 , $-   , $0.14561 , $-   , $0.32280 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.14301 , $-   , $14.67652 , $-   , $0.61473 , $-   , $1.14824 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 10-A,10-A,Contractual,101,TURBOSINA, $13.58838 , $-   , $-   , $0.14561 , $-   , $0.32280 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.04673 , $-   , $14.58024 , $-   , $0.45835 , $-   , $0.99186 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 10-B,10-B,Contractual,101,TURBOSINA, $13.58838 , $-   , $-   , $0.14561 , $-   , $0.32280 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.06550 , $-   , $14.59901 , $-   , $0.47712 , $-   , $1.01063 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 10-C,10-C,Contractual,101,TURBOSINA, $13.58838 , $-   , $-   , $0.14561 , $-   , $0.32280 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.15307 , $-   , $14.68658 , $-   , $0.56469 , $-   , $1.09820 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 10-D,10-D,Contractual,101,TURBOSINA, $13.58838 , $-   , $-   , $0.14561 , $-   , $0.32280 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.20311 , $-   , $14.73662 , $-   , $0.61473 , $-   , $1.14824 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 02-A,2-A,Contractual,101,TURBOSINA, $13.58838 ,-$0.30050 , $-   , $0.14561 , $-   , $0.32280 , $0.31274 , $-   , $0.21071 , $0.31274 , $13.74623 , $-   , $14.27974 , $-   , $0.45835 , $-   , $0.99186 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 02-B,2-B,Contractual,101,TURBOSINA, $13.58838 ,-$0.30050 , $-   , $0.14561 , $-   , $0.32280 , $0.33151 , $-   , $0.21071 , $0.33151 , $13.76500 , $-   , $14.29851 , $-   , $0.47712 , $-   , $1.01063 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 02-C,2-C,Contractual,101,TURBOSINA, $13.58838 ,-$0.30050 , $-   , $0.14561 , $-   , $0.32280 , $0.41908 , $-   , $0.21071 , $0.41908 , $13.85257 , $-   , $14.38608 , $-   , $0.56469 , $-   , $1.09820 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 02-D,2-D,Contractual,101,TURBOSINA, $13.58838 ,-$0.30050 , $-   , $0.14561 , $-   , $0.32280 , $0.46912 , $-   , $0.21071 , $0.46912 , $13.90261 , $-   , $14.43612 , $-   , $0.61473 , $-   , $1.14824 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 03-A,3-A,Contractual,101,TURBOSINA, $13.58838 ,-$0.36060 , $-   , $0.14561 , $-   , $0.32280 , $0.31274 , $-   , $0.21071 , $0.31274 , $13.68613 , $-   , $14.21964 , $-   , $0.45835 , $-   , $0.99186 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 03-B,3-B,Contractual,101,TURBOSINA, $13.58838 ,-$0.36060 , $-   , $0.14561 , $-   , $0.32280 , $0.33151 , $-   , $0.21071 , $0.33151 , $13.70490 , $-   , $14.23841 , $-   , $0.47712 , $-   , $1.01063 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 03-C,3-C,Contractual,101,TURBOSINA, $13.58838 ,-$0.36060 , $-   , $0.14561 , $-   , $0.32280 , $0.41908 , $-   , $0.21071 , $0.41908 , $13.79247 , $-   , $14.32598 , $-   , $0.56469 , $-   , $1.09820 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 03-D,3-D,Contractual,101,TURBOSINA, $13.58838 ,-$0.36060 , $-   , $0.14561 , $-   , $0.32280 , $0.46912 , $-   , $0.21071 , $0.46912 , $13.84251 , $-   , $14.37602 , $-   , $0.61473 , $-   , $1.14824 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 04-A,4-A,Contractual,101,TURBOSINA, $13.58838 ,-$0.51085 , $-   , $0.14561 , $-   , $0.32280 , $0.31274 , $-   , $0.21071 , $0.31274 , $13.53588 , $-   , $14.06939 , $-   , $0.45835 , $-   , $0.99186 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 04-B,4-B,Contractual,101,TURBOSINA, $13.58838 ,-$0.51085 , $-   , $0.14561 , $-   , $0.32280 , $0.33151 , $-   , $0.21071 , $0.33151 , $13.55465 , $-   , $14.08816 , $-   , $0.47712 , $-   , $1.01063 , $-   
16122021,20122021,MTT,MINATITLAN,GPO 04-C,4-C,Contractual,101,TURBOSINA, $13.58838 ,-$0.51085 , $-   , $0.14561 , $-   , $0.32280 , $0.41908 , $-   , $0.21071 , $0.41908 , $13.64222 , $-   , $14.17573 , $-   , $0.56469 , $-   , $1.09820 , $-   
